"sha","hour_block","day_of_week"
"f26fa6d6022c56a4c2c8bbc9006ccd2ce4f9aec9","15-18","Friday"
"5d2cea4515cd656e85c39e04d148fcb2d6ba516a","15-18","Friday"
"541c9addb6b2ee56244793503cbf5c218e80dec8","15-18","Friday"
"5b0ce3db4d36e2a7f20a78903daf538bbde5e38a","15-18","Friday"
"f56acdad164586f8be8c21137d927fdfd01e8bb4","18-21","Friday"
"e76b505feed565f1a1b2fae6dd21bda02263eeac","21-00","Friday"
"c620e46723407edf6e69025d140a9ebf7b590488","21-00","Friday"
"0d80cc9144553fa3502fcf4fa111026be55f9b5e","21-00","Friday"
"faa32f23e824ec8dd00b296ce9d8bd239ac0437f","21-00","Friday"
"d2be036ace49f8e5dd98780c75a37106544bf4d6","00-03","Saturday"
"af03051962abf222cc8f05b243451b9675d7ee00","03-06","Saturday"
"c2477b3a442d9d8031aee3b3afff4ef8706e321d","18-21","Saturday"
"357b80ff9e332fda26373f1d8f2cf20cab1cee81","12-15","Sunday"
"2c533455e3ecc88c07bdaa8825e83ad8811e63dd","12-15","Sunday"
"6a03870d1c1c5871dc9bcb8ea48039ec47676484","18-21","Sunday"
"9b96f76ac820b3dc020286b685a236da842e407c","18-21","Sunday"
"e8e79ae3c6140571860e2a909a0492fb42adfddc","18-21","Sunday"
"966ce1ee47696c1725e854896601089bcc37818f","21-00","Sunday"
"a1ef2322304ea6ff9bc9744668c011ad13fad056","06-09","Monday"
"f19e0557890a86f7a622bada99f7a054edd3cfe0","06-09","Monday"
"d1b7bca6a36c146119fb5746019116c4d1e15275","09-12","Monday"
"84f70dac4e8a7d5472b48a71af78a56ff97bfc5d","12-15","Monday"
"2b5c7676b535bc5910c726c851181f9b87362994","12-15","Monday"
"556791b13d4e4c10f95f3cb4c6079f548447e1b8","12-15","Monday"
"97916ba45ccf73185a5fbf50270a493369da0344","15-18","Monday"
"2035dc71be68b6d8dcf4536370c6e21ee0fd9585","15-18","Monday"
"5a133e8b52618262eb8d49a45172f0f1ea7c8c1f","15-18","Monday"
"404666ded04d60de050c0984d113b594aee50c71","18-21","Monday"
"d0ae60f77e1472585d62a3eb44d64d9da974a199","18-21","Monday"
"5ac1e7c355c83346167c6a485290a5a86fcdfb5b","18-21","Monday"
"a4ecdc910f8d20580f204f8491cc7a0534de0fae","18-21","Monday"
"c019cf18dd1be3b20baf7503326a53002c236b45","18-21","Monday"
"2ba0fec827d8ff6884c9c9f0c242796a8ace29ff","18-21","Monday"
"f99e65b4f3df71baf2fdf738643bbda1263e15a0","21-00","Monday"
"20b7cfc3956e404fe1a6d4ed9e363fca7161ede2","03-06","Tuesday"
"b6499ace635ea36bb690a9a1373e8dddec6151e2","12-15","Tuesday"
"05ce0d11017e83e6929b09054e3d0c7c54ca072a","12-15","Tuesday"
"4df5b5727404a0196b64bc07eecbca126cd6f459","12-15","Tuesday"
"11cba87d51f57d151099a13dac24263aabebe003","12-15","Tuesday"
"3b30b8f8ea60d68de6b1b2877585f087c8fbc2c4","12-15","Tuesday"
"8bea45f37fe400c1d34a46e53f5bdc12d8f961ab","12-15","Tuesday"
"8f1418f4de89b334f188d7d5a3b0f348ad4a0372","12-15","Tuesday"
"2b57f39f48d1d7145b78cf2a4f557d4e8c831989","12-15","Tuesday"
"d6db11e7634953579ca4737b20aa405f65869834","12-15","Tuesday"
"a169cf2c2532a8423196c8d98eede86029a9de9a","12-15","Tuesday"
"8e38c5a4d74b86af25b018b19f7a7d90d3e7610f","15-18","Tuesday"
"a09d0c4e3885282861d6fd42121e4a4641519374","18-21","Tuesday"
"9730dba0a0afa9f55167709b86626b0c8f445e9a","21-00","Tuesday"
"6aecf57269f207a0794fa6e18e7fdc7c09277cf3","21-00","Tuesday"
"97de019995185cba1e7e63ea525d099ff5c94ea7","21-00","Tuesday"
"bb7e53c7d312a89f1b41de709043d92ca3e9998d","21-00","Tuesday"
"5e83a988b43d77550ab5b406c69935318ce84fe1","00-03","Wednesday"
"d9ba152c15dd50baa1fef41a63424225ba8ddd47","00-03","Wednesday"
"db89a33b60f46975850e3f696a7e05e61839befc","06-09","Wednesday"
"3189ebee181beecd5a1243a4998bc355b648dc6b","06-09","Wednesday"
"a5f5e2fc7f7b7f461458645c8826f015c1fa8d78","09-12","Wednesday"
"2b082f1e5a0e7e361df38710689dc1ac22062736","09-12","Wednesday"
"71ae0a8939497ac2fa6f790eda2d15a92858f4ef","09-12","Wednesday"
"b316be1c551e3f1b5569642689f5097e0e0aabeb","12-15","Wednesday"
"07fe1d2a69cbe4f684a1989c047737c0686c4417","15-18","Wednesday"
"e81bb487796780705f6df984fbfed04f555943d7","15-18","Wednesday"
"fb92ff8486f21b61a840ddc4414429c3a9adfc88","15-18","Wednesday"
"e5325cd2b70af832dcb1dd8aac7bf81b50adcac7","18-21","Wednesday"
"6253d9663bd1c84362a36e03cc08cc3c9ba773c2","18-21","Wednesday"
"493431023fa95bdbb2e0aad0a38ec938fe10373f","18-21","Wednesday"
"e3333800779e2eb0232afc4279891f92824b04d5","21-00","Wednesday"
"2abebe3a7b500078783c682957ea04559b4cc507","21-00","Wednesday"
"19450e03f534f63399bf5db2df7690fdd47b09c8","00-03","Thursday"
"a3c06c02e31cc77b2c19554892b72ed91b8387de","06-09","Thursday"
"f12ed1edc64021b603208fd87a05635f9adcfbe4","09-12","Thursday"
"d0f246398ff871bfa177f91912980d8a0f0f1c50","12-15","Thursday"
"dd325b46c8c870abc438ac5dcb76571cad33adfd","12-15","Thursday"
"ca3ce78fbaa4a04c061116acf2c86a311fdab30d","12-15","Thursday"
"7ebf4220c9abd001f1fa23c95f882efddd5afbac","12-15","Thursday"
"729e5fb6c691859559c7b6f03fb53ae82120d103","15-18","Thursday"
"bd512007e531bb58e86f8c1b8f84ac20e8e92d7c","15-18","Thursday"
"55fbdfea4235569c91942e6b2227090366e0e75a","00-03","Friday"
"23e2c9527c1167b2262968cdad4d984708f4b2aa","15-18","Friday"
"cbbb0bdd848eeb8f3857de7957500082d2fb4b14","21-00","Friday"
"8e935861f6bd0529543756d3b750de218aef5462","00-03","Saturday"
"cf72d17b92217233eee71741414c98cfdfb08432","03-06","Saturday"
"f497b72fc021e33a4b8543bb0750bffbb8fe0055","12-15","Saturday"
"a4357ca25cc3d014e50968bac7858f533e6421e4","18-21","Saturday"
"324df8ed4c8b1fa63fc720b16359b08134550774","03-06","Sunday"
"cbb04e513352e237baf6075ff8c6a59cc88d1122","09-12","Sunday"
"65024cacabb160a82633a3c2ce4afe6f02ea6c5e","09-12","Sunday"
"1fdc2311250fbae47749822b192a99066600f8ad","12-15","Sunday"
"0fee73019d29d5611dd296efb2c92635e21070ab","12-15","Sunday"
"4c1808bb8991c990ef2b7ef3554a5a4a5fb6078f","18-21","Sunday"
"6618c5f90d037d57e9f3bf1e90cd0712426d6caa","09-12","Monday"
"c3a8828ebaf6256ae1481ddb35945a64dd6cbb3a","15-18","Monday"
"63945c71241e7b1b278068e1786e610facd569e0","18-21","Monday"
"3623b77d22077b4f78863952928560833bfba2f4","18-21","Monday"
"562b98a6222912d3a3d859ca3881af3f768ba7b5","18-21","Monday"
"38977c2f70ef5f8d986594f6ecd1dc824831e4c6","00-03","Tuesday"
"2e39fbd7d229a76ec0b93e3755bee103804de20e","03-06","Tuesday"
"7c440ca18497c4134a9dd9237c2029afa58f85dd","06-09","Tuesday"
"08a593b24d65346176ad6ccc63aff9b360aa29e1","06-09","Tuesday"
"78f7da46c39281158923286d6b111cee5d57cf9f","06-09","Tuesday"
"f349fda125c2251ac4129c2c28fbf6f7dbb69294","06-09","Tuesday"
"fb21d093b82a7f2f9a0c24016d795d39f945b872","06-09","Tuesday"
"19284981f88e45dca4c4003837e3cead1723caf1","09-12","Tuesday"
"306481228071b708d6ad4b9a97486ab2d9295a5d","12-15","Tuesday"
"89df63b7ce2cde4a7b3c0cd0583ed9d2bb9d0ece","12-15","Tuesday"
"8a387a92172f289cf291b497cea800d2c7b25488","21-00","Tuesday"
"90628e480a61e7b4991d42a536b79e634dee7c12","21-00","Tuesday"
"4234d8db7e4a51683f8236270c87375cf80ba3f4","21-00","Tuesday"
"08bfa08273822ce18e01f70f9929130735022583","03-06","Wednesday"
"feaa5087e6a6b89d9d3ac7eaf9872d5b626bf1ce","09-12","Wednesday"
"3aa6ba4d248dc2d39a5d0237a06b2a740a59cc50","09-12","Wednesday"
"061ea4e68ac112ee042b5d3ae98f87c26cb10758","09-12","Wednesday"
"99eeb84c820c8a380721e5d40f5917a01616b943","09-12","Wednesday"
"99f320354b075fb780e54057d223d2d16ddf08b8","12-15","Wednesday"
"75261cf9b5394aad0267ee685af1543d39fbe5a7","15-18","Wednesday"
"49bb45ca8662fff9136fc218d9e242bdce1a0afe","15-18","Wednesday"
"8d6acce8436789227bbb5d31d0a9e72c609dc3cc","21-00","Wednesday"
"0c8e30e43b70e9d033e1686b327eb00aab82479c","21-00","Wednesday"
"e5238c23b30dfe3556fb458fa66f28e621e160ae","06-09","Thursday"
"44622160323af7a28dd81ad3e7569fe2f543d1ed","09-12","Thursday"
"1047ff80d043cd7da64681149892551332bce932","15-18","Thursday"
"6498f674f93b9f9880b474df0fdff60b02bc4450","18-21","Thursday"
"c35e1c8960fb70ed54475765d853d5e11c8bfefe","21-00","Thursday"
"3a8b427658959b1cb14ae26317600ae4cc44665c","21-00","Thursday"
"a1a23528da0edbd9587c8ab922ba325cfde79976","21-00","Thursday"
"59ed537fb10095176ae5bf70a19b7b48ab0850cf","21-00","Thursday"
"5c2dc53bcb17ae515f9565c41d15cc6d1693382c","06-09","Friday"
"1fc286791f54e4b8ac8349c5b93456dd65e62d98","06-09","Friday"
"7707f4a9310e032476f392d25912b653771bbda2","09-12","Friday"
"7e896c513a0db84a44d03e682451f55f211a61a4","12-15","Friday"
"7764a51ac9b021a77a57707bc7e750168e9e0da0","12-15","Friday"
"c01abd1c2eed8f60fec5b9d6cc0232b54efa52de","12-15","Friday"
"25cd12d307be6359c844f4764b6f90e954bccb56","15-18","Friday"
"8e2686576399417faf9478d7119110287d4c8630","18-21","Friday"
"f34e6f889f29f88949d83d80f2452c8f85963d0a","09-12","Saturday"
"f044589b685855a8fce8f5376bea2564c5a001f7","15-18","Saturday"
"4b867800c573588f70c0eaa3f0bc78d434155d6c","15-18","Saturday"
"1f3525fd93554e66f6c3f2d965a0dbf6dcd82724","15-18","Saturday"
"38e6607cc855f55666b817177103585f080d6173","15-18","Saturday"
"4f9e9d7f26784da7e86288bcc253532609cc7c1b","12-15","Sunday"
"fc4093922023896cd5e12e90b9fe2c803ba3e670","12-15","Sunday"
"d4de5c39bce0a5193ed117ccd8359925999e5bbb","12-15","Sunday"
"d2e2368cb97368cb9f9a6f7490f225e85731362c","12-15","Sunday"
"b33595ce45cfb5fba1bfe69aeb07bc34c66780f6","15-18","Sunday"
"ed3a47817741d78056e098827ce418648d5baea4","15-18","Sunday"
"530ebb58b6b85444b62618684b5741b9d6dd715e","18-21","Sunday"
"39cbd6b231c75ec432924d8508f15a4fe3c68757","18-21","Sunday"
"8685eea68850bbfe5ead46a928464d035e55cc37","21-00","Sunday"
"153fd11f3f360ed1f42c4ac9f1fe08ecf5105f00","09-12","Monday"
"61af8d747d6176cec079cbb2ab330330fe554bb8","09-12","Monday"
"40729ce4bfb23e00d5d8c9a3fab6b9d64553c315","18-21","Monday"
"6213d56400acc80cc9078b19e0910fe70b49fda3","18-21","Monday"
"9a297380558420cc2f73a409e350f333530e279e","21-00","Monday"
"9ee14a01ac15a1d7fd0edc0a9f64ccadd1d3db36","06-09","Tuesday"
"609eed90698aa7abeb5bae9ae156062d32baae86","09-12","Tuesday"
"434f5719153a9202c3de7555c96e185a17415d80","15-18","Tuesday"
"8fdf3582c2967161dd794f7efb53691d092f0ce6","18-21","Tuesday"
"e239dcf644b6e68896923d84dd49e9cbb6271373","03-06","Wednesday"
"73dd877961cfaca0d29f127b0d868308d174bcd1","12-15","Wednesday"
"03a305f6600b822d4f4ab74ed5ae8c0f8905fbc2","15-18","Wednesday"
"8a85fb4161891a5ad4085189ae15d084c2852446","18-21","Wednesday"
"27671fa53d00533a7c82ed48a04a2e24f49c644f","18-21","Wednesday"
"84a3daed8691d5e129eaf3e02061efb8b6ca56cb","21-00","Wednesday"
"6c50ef59cc4f739f126e5b123775340a3351a3e8","03-06","Thursday"
"84941f86d760b73004ddae6eeedd0c0f717d3f8b","03-06","Thursday"
"b9cef1ddeaea40fdf16379e59d76b3f103ffe0dc","06-09","Thursday"
"6ba2c4485cb8ff2cf3c2e4d8043e4c7fe5008b15","09-12","Thursday"
"946b539f0dbdc13272a44bdb6f756282f1d373e1","09-12","Thursday"
"474fa4ddfda231f336a2ae7b43fcbd3e349be5c9","09-12","Thursday"
"b7f532aaa71bf0a1b43c8065058294b0ad1f1b7d","12-15","Thursday"
"4dc2c40dfefb3495e435aabb99c07fa6e4f32c5d","15-18","Thursday"
"8e06897d1dd9a27e9d9fc9eb0e20fa18e31b1fca","15-18","Thursday"
"545e4d505e669473f42a6637f5593d0860dac086","18-21","Thursday"
"1f63199351efe9a240c5ae07ce31b79fb0353d64","18-21","Thursday"
"128f6b9e40c4cf96f900629294175f9c5babd703","09-12","Friday"
"0e5890bdcb6ea92f8333c46493ea7c065e4d6bf7","09-12","Friday"
"d27d0bb60b08ed8550491d4801ba5bf3c0e3da9b","09-12","Friday"
"546c850a43d8b00fafc11e02e63fa5caa56b4c07","12-15","Friday"
"aad573e6860a3ba4fad23b45fa792cd0f8e9f0c3","12-15","Friday"
"8e383e87e1e4d6076f92fd3bce298e32607d43c5","15-18","Friday"
"5c63bb1a6e6bff978e6ad4f85630a1a13f54c4c7","15-18","Friday"
"e9987d50598f70d84cbb2a5d964e21020e81c080","18-21","Friday"
"8f93f68e3536ddec212cbac4857e2f094f446d85","03-06","Saturday"
"b067051d3bcec36187c159073ecebc0fc048c99b","06-09","Saturday"
"9c1e8c28307cc808739a3535e0d7901d0699dcf4","15-18","Saturday"
"6b5d3697f593d5e21f4b9c17a76ef07dcac26b46","15-18","Saturday"
"91581c4991e0f81ac60c64bbaaf31eb51d65922a","15-18","Saturday"
"5155e7ff208d9b86be93d06592b9c6a60c8ec0fc","18-21","Saturday"
"f8b947eeb5e3e84a395c64c39b682e81f3c8e111","18-21","Saturday"
"33ec72948f74f56f2adb5e2d388e60e88e8a3fa3","21-00","Saturday"
"27443ec5120c5a7fa16653a555ef6d4b7f7db6ec","03-06","Sunday"
"54e7e0824d271900fde35ed066bf6f159a7c6056","03-06","Sunday"
"bb81c45aebbe1856d78ac0b159e18abe4b80c15d","15-18","Sunday"
"4dbec15bce5291ec4184beca63a265c675a38f79","15-18","Sunday"
"1e9c807ed7752d2ec52b6dcd6451d1ff4e548021","15-18","Sunday"
"94f144196fbc0c78d615cb6a1ff39300e3f607ae","18-21","Sunday"
"dd59e3e63e0db349f40f8d1c91e7f6ef252caa4b","18-21","Sunday"
"9f55fd6eded70394cffbec3de4250142a205f317","18-21","Sunday"
"91986b0987dfa5e01a27ee166d8065d993f7315c","21-00","Sunday"
"f23170c9dd23556a40bd07b5d24f06220eec15c4","06-09","Monday"
"7a93b1913845710eb67ab4670c1be9e9382c030b","06-09","Monday"
"105743e14a89508892540353b23f47e26da54f5a","09-12","Monday"
"0b49f338b9e6fd3264bc0099e8879855bf6c60c9","09-12","Monday"
"16afba7eed609834df3091a53df85b00318b3033","09-12","Monday"
"84d99404bb478cd66e359acb5cf1f00d3b2ce2e1","12-15","Monday"
"9b06798a28bbdc5fbd00716f9a1b8bd3b94eebb2","15-18","Monday"
"6bb6ae8f9fa02c7b7c6d3fe0c6efe09c7cfb3294","15-18","Monday"
"ad15af5cab6fc7aebb10d194fd5ca28a5e185492","15-18","Monday"
"b1196460db1a21b2c6c3ef2e841fc6d0c22afe97","18-21","Monday"
"b392f66c424fc3b8cbc957e02c67847409551cab","18-21","Monday"
"4a377775672b7148e8935e20844e7a0ba491bdd8","18-21","Monday"
"85fd0e1102d664337d6bb08e590979867372f61d","21-00","Monday"
"d72131f952836a3134c90805ef7c3bcf82ea93e9","15-18","Tuesday"
"1ae9279346315d99e7f7c546fbcd335aa5a871cd","15-18","Tuesday"
"1649717d281bdec1ef37aee9799498f2436762f3","18-21","Tuesday"
"87f761522e2e80db76c873c8671cd74f8b85e5e8","18-21","Tuesday"
"ee9e00b4bcc90d985dd7cb74a288c126485e45d4","18-21","Tuesday"
"65ce24282ecf1f28becbc38128b78a404e260712","18-21","Tuesday"
"b1d34fde69fd1275265f3bca7528ed85e74b6dee","18-21","Tuesday"
"0201b1c640814f44a54e354d0f013fbb991758f3","21-00","Tuesday"
"a450b81c5120519214c2eb3fbf55e729fd847d91","21-00","Tuesday"
"2c6d43944f5081eabeb896919d63186b52758d40","21-00","Tuesday"
"40b9d2b85d05ad06c319a011300422df391f2e71","06-09","Wednesday"
"92204b36b08044db4ed958dfaed7672071cd37d4","06-09","Wednesday"
"e444bca140cc38619316ca5f6325ba53d4e8e426","09-12","Wednesday"
"1b4307bed47871f5f33614aba1b42331ebc5fc46","09-12","Wednesday"
"18eb1fc072f83c6b43e63d0327a62709b9e7a380","12-15","Wednesday"
"bf23932c598225e38359892103df4a319179c529","12-15","Wednesday"
"bbb04bf899f57098a3283fcac7d934430393feb6","12-15","Wednesday"
"f115ec13f9faf6e99b90194bb13efa17e67b0271","12-15","Wednesday"
"86e27c7cd7142fc68ff0e01a650d88c8dd786ebe","12-15","Wednesday"
"f16906d13b5256e30b7126d119fcf383282f7a64","15-18","Wednesday"
"39e611b43b06df0582f0c69de824c4657c3423eb","15-18","Wednesday"
"902b9b321091ba4524def81f0a9169358ecb07e8","18-21","Wednesday"
"71ac41aed218ecc6551d0da289ffdf2c8b2274a8","18-21","Wednesday"
"b75f9e880614fa0427e7d24a1817955f5de658b3","18-21","Wednesday"
"a74ec408e6fe1a2ae92df4f3669cdb089f837f0d","18-21","Wednesday"
"a2060125dda6d51b0554befe208847e4b05806fb","18-21","Wednesday"
"63f3712d2e5874ced8b3bf3e79eeaf6eaf059df5","18-21","Wednesday"
"927b0bbe94ed97c395944da23ab042b02e701af1","18-21","Wednesday"
"1d08e8bde9940af1d5387d906a2589fd97b6d77c","21-00","Wednesday"
"ff25411980a4c7229dce0e5f47491c5f39acfbcd","21-00","Wednesday"
"50f6483b24ef11eddbec7864abbe85181eaf8638","21-00","Wednesday"
"e6f445129a998eab62d71bd91b4a5f46cd77c1de","09-12","Thursday"
"f84c05989eaabaaa273a9e70e2b97b0281f9b98d","15-18","Thursday"
"ec6d945aa31af30726d8affaa8b30af330da1085","15-18","Thursday"
"12f4d51ce50c16605bede57d79998409e4a3ac4a","18-21","Thursday"
"dd7ba3cae139cb10d71c5ebc25fc496c67ee784e","18-21","Thursday"
"94dbc39ffcd85afebcd744ace84637f752ced086","18-21","Thursday"
"99911a2085d4ae39f875cba2c40886586abb080e","18-21","Thursday"
"8d0ad02ded80910decd41c7041dc0753083fb774","18-21","Thursday"
"2f205d52ace90405dce08dc2138c404cb35e1ef2","21-00","Thursday"
"d87ca903742cc0f75df165377e5f8d343df6dc03","21-00","Thursday"
"8d067129d5ba20a9847d5d70b368b3dffc42fe6e","00-03","Friday"
"0583150aaca9452e02b8d15b613bfb2451b8e062","03-06","Friday"
"d58da227f6cd419185e7b7a14c6ba23eb5195c10","06-09","Friday"
"551886eb263c8df0b2eee847dd6725de78bc25fc","09-12","Friday"
"a4ab95abf91aaff0aaf8f0e393a2346f5529a6d2","09-12","Friday"
"a66437222b5f8250fd9dfd26925c8ba9017eebb2","09-12","Friday"
"9a65fea6b01de51bcbefa3c104920544ccf3b39e","09-12","Friday"
"c0a3930f064a94e56b58075d579d38de0d2a444c","09-12","Friday"
"9a5ba2c5375fe2d8fdde294f474c3977e9512747","09-12","Friday"
"eb76276b89285a566f32329808b166632cdbeee5","12-15","Friday"
"48c17fb67b28f3899a5e8f5cf8178dc8c478148f","12-15","Friday"
"570d88b0695dda2ef110f47b6abdc03592b19692","15-18","Friday"
"f816237196f69b70a9b628858148dcde91febf5b","15-18","Friday"
"fdc443d36a675db5718b36bdab3d827182af7414","15-18","Friday"
"44831db2070a3564ea77ac262356c7638b62490e","15-18","Friday"
"4e460bf083db22590f6c3e36391490fe108586e5","21-00","Friday"
"c2a733aa95d45c8b6af4e5b05621aca28515946e","21-00","Friday"
"645d52f1298c49b2111d058971e1a9f159f1e257","09-12","Saturday"
"dc2e8522bfb377daf6e2e9cf19b265f13dfe41c1","09-12","Saturday"
"4198146f49b72d051d82fbd821c7105cf2f4a8bd","15-18","Saturday"
"5973c6a2179ec5bc2192f6fd710b1842ed4a9d1c","15-18","Saturday"
"a562174296d35fb4a5d2e61cbbe281f5d93a3783","15-18","Saturday"
"7d80b7d5e48bf9f289337135f8721e01fc98d694","18-21","Saturday"
"93d88a7d0550e9d6b46495832fdc6d19b7dcf64c","09-12","Sunday"
"8c1b105a82b87e83ebbd149b3d6585669655fc17","06-09","Monday"
"b5a6a8183dfc01115e9d2c8657515a2a90db865c","06-09","Monday"
"1c605fab449e7f2e5c587dd26dfa7c9eefc35582","06-09","Monday"
"78187ca86361b96a7c9565da130d9b9b42e93509","06-09","Monday"
"bc4a22c6bd8096e7b62147031035cb14896fe934","06-09","Monday"
"4c8c85ccc2e52436276f692964abff4a3dc8495d","09-12","Monday"
"471f7c3752e9440a3b77200a6c37ac43b862229b","09-12","Monday"
"8de8ba7be8bd350cbca2b248f2d3670cf7f455fc","09-12","Monday"
"e19ce433be66015aaa87b566d94a66dfb360260f","09-12","Monday"
"ef497bc3412273c3a45f43f40e69c9520c7cc74c","12-15","Monday"
"789222cb1378079e2afd24c70c1a6783b57e27e6","15-18","Monday"
"8ef2a9997d8b6633ba04dd9f752f504a2ce93e25","15-18","Monday"
"98618f0c4f1dfd4718741291c29d4adb6f0c0140","18-21","Monday"
"8531396c7c8bf1e016db10c7d32e5e19298d67e5","18-21","Monday"
"f457228bd21b13a7fdb29e154202d5357d024050","18-21","Monday"
"da456065dff1c55a1cce61299cbfdb91d3583eed","03-06","Tuesday"
"3fa75e9674574f8b0de8b98f293b21a6ea792eb0","06-09","Tuesday"
"68adc0e059ac65f20dfc7cf0038edb96b1244d32","06-09","Tuesday"
"dcb72b5a4661223c9de7beea40264a152298f24b","06-09","Tuesday"
"1f26ae13cf974a0b2af6d8bc94c601d65e2bd98a","06-09","Tuesday"
"6316025b7c160006ef57d3463868394c3f9e8d97","09-12","Tuesday"
"a17819ca8a4542a92bd2ead7689c07e10809eb7c","09-12","Tuesday"
"87ee2988862c84328b3fb1033fa371ec8ccd5d32","12-15","Tuesday"
"bcd11dac42737ae161d79134f6aefbf08778041b","12-15","Tuesday"
"b18ce3e1acd611e03b8d511c7467db6b30766ed5","12-15","Tuesday"
"c3fbefa07c4c506fdebb8f7f539374ab0856c6ec","12-15","Tuesday"
"3721c9a4413d3f5002b46589beeff490827cd9cb","12-15","Tuesday"
"9645786ad30529986447661ca7357398559fd3fa","15-18","Tuesday"
"fcd6160f7e8718aae332ed638f49501d5a66de47","15-18","Tuesday"
"4767f48a3b4537092e62fc2f91ec832dd560db72","21-00","Tuesday"
"543db7004ee593605e250265b0722917cef296d3","21-00","Tuesday"
"7e5c827472732c6dba2bb55a80b21617c59d88a5","09-12","Wednesday"
"020691f5cc0935af91a09b052de6122073518b4e","09-12","Wednesday"
"2a0cd3a8d8ff327c479af9bc7f4b0f07e6badcea","12-15","Wednesday"
"36c5c111ec00075db30fab7c67ac1b6900e144dc","12-15","Wednesday"
"95980a9bc50c1accd34166ba608bbe2b4ebd6d52","15-18","Wednesday"
"ac53a9aaaba8d4250c8dfdf5e0b65b38a8a635b7","15-18","Wednesday"
"647e76716e38e07b71c8b7dedc4d3955aff110fb","15-18","Wednesday"
"f1f5560d9730d0f17cb46a93d6393b0a1130fa48","15-18","Wednesday"
"5f4d2b5dee2e98a05124865c6fa855bc26d0af26","15-18","Wednesday"
"0bb56315e664875cd764486bb2090e0a2ef747d8","18-21","Wednesday"
"0940d098590139c8ab5940813f628530c86944b6","18-21","Wednesday"
"ba283346215278404912baca4854d78b64e1e7d2","09-12","Thursday"
"8e268940739154c21aaf40441d91dac806d21a60","09-12","Thursday"
"e3b3d786787597e417f3625c6e9e617e4b3e5073","09-12","Thursday"
"86640d166c8d5b3c840bf98e5c6db0d91392fde3","09-12","Thursday"
"d4002261b57236ffdca9a5790097f295794965cf","12-15","Thursday"
"fe360cb11d98305c2b7a5ba090412e4796887082","15-18","Thursday"
"acff4c79dcbb7926923d86adb4c5115e02cf28e6","18-21","Thursday"
"9b538b7ab79cd840e201025fc051e5bfd71f6ec9","18-21","Thursday"
"64a64abd793c5e7eb49ef68e8724c9346c7536d4","06-09","Friday"
"85f0ef35b831db61a4a6ac83f370cfff5323b842","12-15","Friday"
"04e2fbd92bb6cb2b5abf6f16786b9800a0d49808","15-18","Friday"
"764a0e3c956c839fee1d62f1056c8308f5c3e53d","15-18","Friday"
"da2fdbb7609f7c0e8dd1d1fd9efaec31bb937fe8","15-18","Friday"
"a8784e3c352aafec697d3778eafcbbd455b7ba1d","18-21","Friday"
"98e7f4cc538c11871c58547a2233bfda691184e1","18-21","Friday"
"6f3d294645153db914be69cd2b2a49f12a18280c","18-21","Friday"
"14341ff6ea176f2325ebfd3f9b734a3635078cf4","06-09","Saturday"
"3592ff40465032fa041600be740ee6bc25e7c242","09-12","Saturday"
"8ea094f1f5c814a37ae8fc014bec47774b9fb18f","15-18","Saturday"
"7857ca2d203f4a672fc618c41027d7f4b67d4320","15-18","Saturday"
"e637f08188bd7c9348531dc3f013e95aecb3572c","15-18","Saturday"
"d1c58d86de1267d9268a1efe0a0c102633c051a1","15-18","Saturday"
"a9a77c2cb3f3411a20684ee059056414428a2af6","18-21","Saturday"
"44d494bae857d15c9ce6b9bdc35acc902015f17f","18-21","Saturday"
"f592b2c40bd23a7bb1e3b471e47c5d1968f70a45","18-21","Saturday"
"3d7c8f7d058284a4eb7e5e42eda56b3c284b7866","18-21","Saturday"
"af0cdb586b5e1356f99f5b67e58e5ddb0681b919","21-00","Saturday"
"7c80b2b6fbe8391857a81ea03ae24a0f37f8cb7c","06-09","Sunday"
"c70f298ec3ae65f510ea5b48c6568b1734b58c2d","12-15","Sunday"
"77ae1defd9282f7dd71a9a61cf7627162a25feb6","18-21","Sunday"
"af99d5a16177c867f9d848302260c43bf929bf44","06-09","Monday"
"1edd00cb171793a3dd9878f80182b61f7527f314","09-12","Monday"
"03b8acb21c3049d0d67f49ed2cad025f837a584d","09-12","Monday"
"2f48bc9bf825f26e310267e3d798016619c67a2e","09-12","Monday"
"6f112cfbc1091ccde518aed2a6c99f65a75e9dc2","12-15","Monday"
"ba4b55a1941d886b752025d3fc89bf1e7902b262","12-15","Monday"
"1aa91a482630f389005a9a36b0f038e675163411","15-18","Monday"
"2b011b28adf95ec8c686cdb69630c28b74049cf4","15-18","Monday"
"ebcb16201af08f9815124f27e2fba841c2b9cd9f","15-18","Monday"
"d07e66a5624faa28287ba01aad7e41c0f91cc1e8","15-18","Monday"
"faa4cde34b6900a9f5765aff69abc34003b063fa","18-21","Monday"
"37c3e6f5bb41eba8bcf2161b3b5c393dbd27972a","21-00","Monday"
"5f2999eed59fb61e32aa50ef042b9cc74c07f1bf","21-00","Monday"
"ff30dcc1e18abf267e4381bcc64a247da3c9af35","21-00","Monday"
"6276c407572e7dc4ca3a8b041369185ed9fc4138","03-06","Tuesday"
"92c2c3f1ee2df27e0a2287b60d1d1396753d8a41","09-12","Tuesday"
"55b015f995def3bc8a3a9eef6abd7bcad49888f7","12-15","Tuesday"
"90a100a7c3d554d1c674a90feaefdf42fd4c45ba","12-15","Tuesday"
